Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
de sidere,Sejuani,JUNGLE,17,1,4,12,3.3,156,133,,4,12489,318,16.2%,64,14,13,15,14,1.63,0.36,0.38,0.33,21.2%,13217,7193,5845,179,336,11.8%,0.33,59.1%,,0,0,0,0,-239,-4,-600,0,0,983,983,11810,4418,65098,0,36,307,43739,92,16,34,0,0
CR0WN,Sylas,MID,18,4,6,8,2,306,28,,7.8,15208,387,19.7%,48,13,7,4,4,1.22,0.33,0.1,0.18,15.9%,22899,155,22744,0,582,20.5%,0.31,54.5%,1,0,0,0,0,-1019,-2,-183,0,0,8185,8185,15397,0,36289,0,34,463,46117,159,6,27,0,250
Lelouch,Zeri,ADC,18,8,4,8,4,382,51,,9.7,18854,479,24.5%,36,9,5,0,0,0.92,0.23,0,0.13,11.9%,28508,19796,7755,957,725,25.6%,0.41,72.7%,,0,0,1,0,-1401,13,-946,-1,0,7596,7596,3275,997,28751,0,4,181,19830,92,2,19,450,950
Nightmares,Braum,SUPPORT,15,0,1,16,16,39,0,,1,9370,238,12.2%,118,52,15,7,7,3,1.32,0.18,0.38,39.1%,7039,716,6286,37,179,6.3%,0.41,72.7%,,0,0,0,0,-430,6,-262,-1,0,547,547,11415,5277,29487,1198,40,220,26590,45,9,30,0,0
Jaguar,Gwen,TOP,18,3,6,2,0.8,327,8,,8.3,14942,380,21.7%,32,11,4,4,3,0.81,0.28,0.1,0.1,13.3%,24788,1848,17894,5046,630,19.3%,0.13,25%,,0,0,0,0,-2725,-19,-1391,-1,0,5447,5447,10572,0,37924,0,6,97,35671,243,5,24,250,100
QTKT,Maokai,JUNGLE,16,2,5,10,2.4,152,125,,3.9,11031,280,16%,50,6,15,7,5,1.27,0.15,0.18,0.38,20.8%,33682,641,32181,860,856,26.3%,0.31,60%,,0,0,0,0,239,4,600,0,0,0,0,12137,1698,42071,0,84,735,41398,170,8,28,0,150
Mettoe,Yasuo,MID,18,6,4,10,4,319,24,,8.1,16411,417,23.9%,45,12,6,3,2,1.14,0.31,0.08,0.15,18.8%,26754,23905,1683,1166,680,20.9%,0.41,80%,1,0,0,0,0,1019,2,183,0,0,0,0,3701,0,49717,0,43,1893,26583,157,6,32,700,200
Mechanics,Xayah,ADC,18,7,2,6,6.5,342,33,,8.7,17845,454,26%,37,12,9,3,3,0.94,0.31,0.08,0.23,15.4%,34954,32409,0,2545,889,27.3%,0.33,65%,1,1,0,0,0,1401,-13,946,1,0,4630,4630,3231,731,13371,0,24,125,18277,100,3,23,800,250
2Trick,Nautilus,SUPPORT,15,2,5,10,2.4,23,0,,0.6,8515,216,12.4%,76,36,7,10,7,1.93,0.92,0.25,0.18,31.7%,8042,1898,4714,1430,204,6.3%,0.31,60%,,0,0,0,0,430,-6,262,1,0,0,0,1785,0,29908,3078,64,286,20828,134,12,27,50,0
Canna,Jax,TOP,18,6,2,7,6.5,268,20,,7.5,14195,399,20.8%,33,15,5,7,6,0.93,0.42,0.2,0.14,8.3%,22125,12817,9017,291,622,18.5%,0.37,72.2%,,0,0,0,0,-946,-15,-462,0,0,5253,5253,7004,0,30906,0,17,366,29896,109,8,29,50,400
Canyon,Vi,JUNGLE,16,1,2,11,6,185,163,,5.2,11747,330,17.2%,77,15,20,15,13,2.16,0.42,0.42,0.56,19.3%,7986,6460,544,982,225,6.7%,0.34,66.7%,,0,0,0,0,-365,-11,-499,0,0,800,800,3727,1260,58997,0,22,292,29166,91,17,36,250,0
ShowMaker,Viktor,MID,18,5,0,9,Perfect KDA,306,20,,8.6,14533,409,21.3%,42,15,4,10,8,1.18,0.42,0.28,0.11,10.6%,42019,385,41384,250,1181,35.1%,0.39,77.8%,,1,0,0,0,-324,6,581,0,0,2029,2029,2096,0,16809,0,20,346,10962,0,12,35,0,0
Deft,Caitlyn,ADC,18,6,1,8,14,353,26,,9.9,18196,512,26.7%,47,16,12,6,6,1.32,0.45,0.17,0.34,11.8%,34440,30676,3083,681,968,28.8%,0.39,77.8%,1,0,0,0,0,766,16,126,0,0,15829,15829,5492,0,13399,0,19,139,22169,33,9,33,50,0
Kellin,Ashe,SUPPORT,14,0,0,15,Perfect KDA,44,0,,1.2,9428,265,13.8%,199,111,31,20,20,5.6,3.12,0.56,0.87,50%,12981,10041,2733,207,365,10.9%,0.42,83.3%,,0,0,0,0,51,-27,-879,-1,0,2038,2038,2471,1194,3184,0,60,449,7865,0,22,37,0,0
Kiin,Gnar,TOP,17,0,4,3,0.8,290,12,,8.2,12333,347,21.7%,51,17,13,12,12,1.43,0.48,0.34,0.37,16.8%,18947,16165,2782,0,533,27.1%,0.08,60%,,0,0,0,0,946,15,462,0,0,4369,4369,6677,0,39381,0,38,544,29754,133,14,33,0,100
Cuzz,Sejuani,JUNGLE,14,1,3,4,1.7,189,147,,5.3,10191,287,18%,71,17,31,15,14,2,0.48,0.42,0.87,23.4%,6086,2866,2628,592,171,8.7%,0.14,100%,,0,0,0,0,365,11,499,0,0,318,318,5650,1195,58705,0,14,285,50232,130,16,32,0,0
Bdd,Ryze,MID,17,0,5,4,0.8,286,20,,8,12315,346,21.7%,40,9,9,7,7,1.12,0.25,0.2,0.25,13.2%,12535,415,12120,0,352,18%,0.11,80%,,0,0,0,0,324,-6,-581,0,0,5224,5224,3742,0,21568,0,11,75,28795,180,7,25,0,0
Aiming,Varus,ADC,16,4,1,1,5,339,12,,9.5,14686,413,25.9%,40,17,15,7,7,1.12,0.48,0.2,0.42,13.2%,24949,21026,3923,0,701,35.7%,0.14,100%,,0,0,0,0,-766,-16,-126,0,0,1468,1468,3444,0,8689,0,35,458,15892,0,10,34,400,250
Lehends,Karma,SUPPORT,12,0,5,5,1,44,0,,1.2,7180,202,12.7%,101,67,16,21,18,2.84,1.88,0.59,0.45,33.3%,7306,422,6884,0,205,10.5%,0.14,100%,,0,0,0,0,-51,27,879,1,0,157,157,4699,1130,12539,5942,14,162,19106,162,24,40,0,0
Kiin,Sion,TOP,17,1,0,9,Perfect KDA,228,0,,7.3,11641,375,19.4%,45,13,10,11,8,1.45,0.42,0.35,0.32,15.4%,10372,5974,4358,40,334,16.6%,0.32,66.7%,,0,0,0,0,-1001,-28,179,0,0,4244,4244,9595,0,54722,0,21,512,29547,0,14,32,0,0
Cuzz,Maokai,JUNGLE,15,2,0,4,Perfect KDA,184,157,,5.9,10366,334,17.2%,69,9,15,7,7,2.22,0.29,0.23,0.48,23.6%,15901,637,13023,2241,512,25.4%,0.19,40%,,0,0,0,0,-145,30,494,1,0,144,144,9258,1215,22512,0,38,534,29697,0,9,21,0,0
Bdd,Yone,MID,17,1,1,5,6,287,10,,9.2,12473,402,20.7%,38,9,7,6,6,1.22,0.29,0.19,0.23,13%,10763,7747,2231,785,347,17.2%,0.19,40%,,0,0,0,0,6,7,640,1,0,2539,2539,3458,0,12938,0,8,134,15460,6,7,22,0,0
Aiming,Varus,ADC,17,11,1,1,12,339,20,,10.9,17431,562,29%,45,13,15,8,5,1.45,0.42,0.26,0.48,15.4%,17478,11181,5757,540,563,28%,0.39,80%,2,0,2,0,0,2078,19,676,1,0,12385,12385,1030,0,14039,0,19,267,9490,27,9,26,250,300
Lehends,Karma,SUPPORT,13,0,1,11,11,24,0,,0.8,8209,265,13.7%,95,55,20,15,14,3.06,1.77,0.48,0.64,32.5%,7968,1234,5754,980,257,12.8%,0.35,73.3%,,0,0,0,0,179,-8,528,1,0,649,649,3393,305,7056,5068,19,133,9573,32,18,29,0,0
Canna,Jayce,TOP,16,0,4,0,0,290,24,,9.3,11793,380,24.1%,33,14,4,6,6,1.06,0.45,0.19,0.13,12.7%,24363,22074,1980,309,785,38%,0,0%,,0,0,0,0,1001,28,-179,0,0,2061,2061,1686,0,14497,0,10,212,16986,125,9,27,0,150
Canyon,Sejuani,JUNGLE,12,1,4,0,0.3,124,117,,4,8510,274,17.4%,37,11,6,12,10,1.19,0.35,0.39,0.19,14.2%,5437,3225,1789,423,175,8.5%,0.03,33.3%,,0,0,0,0,145,-30,-494,-1,0,0,0,3900,1221,37383,0,15,368,28058,98,15,31,300,0
ShowMaker,Sylas,MID,17,2,1,0,2,284,12,,9.2,11198,361,22.9%,20,9,4,7,5,0.64,0.29,0.23,0.13,7.7%,11096,449,10647,0,358,17.3%,0.06,66.7%,,0,0,0,0,-6,-7,-640,-1,0,498,498,9118,0,18930,0,13,431,22837,0,9,25,0,50
Deft,Ziggs,ADC,15,0,3,2,0.7,270,9,,8.7,10639,343,21.7%,40,10,9,5,2,1.29,0.32,0.16,0.29,15.4%,20579,733,19846,0,663,32.1%,0.06,66.7%,,0,0,0,0,-2078,-19,-676,-1,0,6746,6746,134,0,4970,0,20,308,9818,67,7,23,0,50
Kellin,Pyke,SUPPORT,10,0,3,2,0.7,40,0,,1.3,6834,220,14%,130,74,20,13,12,4.19,2.38,0.42,0.64,50%,2622,1958,0,664,84,4.1%,0.06,66.7%,,0,0,0,0,-179,8,-528,-1,0,195,195,1785,0,6881,0,8,38,12006,81,15,29,0,0
Canna,Gnar,TOP,15,0,3,2,0.7,208,4,,7.1,9203,314,20.3%,28,11,5,6,5,0.96,0.38,0.2,0.17,11.4%,13498,11551,1947,0,460,25.1%,0.07,50%,,0,0,0,0,-1410,-26,-1341,-1,0,2940,2940,2039,0,17784,0,26,366,16753,55,7,24,0,0
Canyon,Vi,JUNGLE,13,0,4,3,0.8,153,136,,5.2,8141,278,18%,58,15,14,15,14,1.98,0.51,0.51,0.48,23.7%,4687,3762,429,496,160,8.7%,0.1,75%,,0,0,0,0,-761,-10,-14,0,0,0,0,783,329,30544,0,15,240,18558,82,17,39,0,0
ShowMaker,Sylas,MID,16,0,4,0,0,243,0,,8.3,9365,319,20.7%,32,7,6,7,5,1.09,0.24,0.24,0.2,13.1%,9233,238,8995,0,315,17.2%,0,0%,,0,0,0,0,-2694,-23,-802,0,0,0,0,5123,0,19064,0,16,334,24236,117,10,24,0,0
Deft,Caitlyn,ADC,15,3,2,0,1.5,294,8,,10,12239,417,27%,39,15,8,6,6,1.33,0.51,0.2,0.27,15.9%,17409,15991,1418,0,594,32.4%,0.1,75%,,0,0,0,0,-359,16,-341,-1,0,844,844,2195,674,7003,0,10,47,12185,27,9,27,600,100
Kellin,Lux,SUPPORT,10,1,4,3,1,18,0,,0.6,6298,215,13.9%,88,50,12,15,12,3,1.71,0.51,0.41,35.9%,8967,660,7538,769,306,16.7%,0.14,100%,,0,0,0,0,-281,-4,-706,-1,0,155,155,1044,0,6564,2517,31,124,11266,51,17,31,0,0
Kiin,Jax,TOP,17,3,0,5,Perfect KDA,246,8,,8.4,12936,441,21.6%,28,14,4,4,3,0.96,0.48,0.14,0.14,11.2%,15480,8368,6698,414,528,23.2%,0.27,47.1%,1,0,0,0,0,1410,26,1341,1,0,7546,7546,6570,0,17248,0,12,144,19509,0,5,23,100,0
Cuzz,Sejuani,JUNGLE,16,2,0,13,Perfect KDA,213,172,,7.3,11826,403,19.7%,65,12,17,11,11,2.22,0.41,0.38,0.58,26%,9750,5244,3900,606,333,14.6%,0.51,88.2%,1,0,0,0,0,761,10,14,0,0,66,66,5044,2108,41884,0,20,451,30285,0,13,29,0,0
Bdd,Yone,MID,17,6,1,7,13,267,12,,9.1,14322,489,23.9%,31,10,6,8,8,1.06,0.34,0.27,0.2,12.4%,15776,11124,3321,1331,538,23.7%,0.44,76.5%,,1,0,0,0,2694,23,802,0,0,6167,6167,1214,0,13572,0,17,187,13403,49,9,25,0,600
Aiming,Ezreal,ADC,16,6,0,5,Perfect KDA,288,26,,9.8,13606,464,22.7%,40,13,8,3,3,1.36,0.44,0.1,0.27,16%,20032,9973,9180,879,683,30%,0.38,64.7%,,1,0,0,0,359,-16,341,1,0,3285,3285,1323,0,7240,0,7,239,11679,0,6,28,0,0
Lehends,Karma,SUPPORT,12,0,3,12,4,16,0,,0.5,7204,246,12%,86,53,12,15,14,2.93,1.81,0.51,0.41,34.4%,5633,365,4617,651,192,8.4%,0.41,70.6%,,0,0,0,0,281,4,706,1,0,323,323,1482,0,8016,2941,18,121,11118,92,19,33,0,0
Zeus,Gnar,TOP,18,5,2,3,4,322,27,,9.8,15716,477,24.2%,53,16,5,6,6,1.61,0.49,0.18,0.15,15.5%,28299,21424,4844,2031,859,32%,0.24,66.7%,,1,0,0,0,432,6,230,0,0,11775,11775,10271,0,30528,0,35,487,31055,107,8,23,100,400
Oner,Sejuani,JUNGLE,16,1,2,9,5,172,146,,5.2,11322,344,17.4%,64,13,16,12,11,1.94,0.39,0.36,0.49,18.7%,11148,5649,4616,883,338,12.6%,0.3,83.3%,,0,0,0,0,-222,-26,-1126,-1,1,487,487,7264,2443,40293,0,18,310,34439,71,13,32,0,0
Faker,Viktor,MID,17,2,3,4,2,282,25,,8.6,12734,386,19.6%,28,17,2,7,6,0.85,0.52,0.21,0.06,8.2%,20385,137,19677,571,619,23%,0.18,50%,,0,0,0,0,-437,-18,-1185,-1,0,2810,2810,709,0,15537,0,14,220,12473,68,7,24,0,0
Gumayusi,Sivir,ADC,18,2,1,6,8,404,32,,12.3,16133,490,24.8%,67,16,14,10,9,2.03,0.49,0.3,0.42,19.5%,19687,17351,368,1968,597,22.2%,0.24,66.7%,,0,0,0,0,408,37,381,0,0,7068,7068,2232,375,5491,0,2,51,9701,35,12,31,0,100
Keria,Ashe,SUPPORT,13,2,1,5,7,32,0,,1,9072,275,14%,131,80,19,16,15,3.98,2.43,0.49,0.58,38.2%,9046,5773,2490,783,275,10.2%,0.21,58.3%,,0,0,0,0,-44,2,496,0,0,3096,3096,1191,0,3693,0,37,390,7462,16,18,34,350,0
Morgan,Renekton,TOP,18,1,2,2,1.5,310,15,,9.4,11836,359,20.8%,36,7,12,5,3,1.09,0.21,0.15,0.36,11.8%,10503,9727,776,0,319,18.4%,0.09,33.3%,,0,0,0,0,-432,-6,-230,0,0,0,0,14485,0,48767,0,13,34,38687,84,8,21,250,0
UmTi,Wukong,JUNGLE,15,3,3,4,2.3,194,149,,5.9,10802,328,19%,83,16,25,16,13,2.52,0.49,0.49,0.76,27.2%,17286,14852,1322,1112,525,30.3%,0.21,77.8%,1,0,0,0,0,222,26,1126,1,0,0,0,6292,0,30857,0,15,190,33487,58,18,35,100,50
Karis,Azir,MID,18,3,1,3,6,370,7,,11.2,14947,454,26.2%,37,8,11,6,5,1.12,0.24,0.18,0.33,12.1%,14598,63,14410,125,443,25.6%,0.18,66.7%,,0,0,0,0,437,18,1185,1,0,5229,5229,2534,0,13574,0,10,294,18411,0,9,27,150,350
Hena,Varus,ADC,16,1,3,3,1.3,299,12,,9.1,12399,376,21.8%,28,16,6,7,7,0.85,0.49,0.21,0.18,9.2%,10931,8145,2786,0,332,19.2%,0.12,44.4%,,0,0,0,0,-408,-37,-381,0,0,3355,3355,923,0,14751,0,9,284,16161,100,11,29,0,50
Effort,Karma,SUPPORT,12,1,3,3,1.3,33,4,,1,6982,212,12.3%,121,56,25,19,17,3.67,1.7,0.58,0.76,39.7%,3720,323,3397,0,113,6.5%,0.12,44.4%,,0,0,0,0,44,-2,-496,0,0,0,0,3231,1124,6712,3314,7,55,10913,64,21,36,0,0
Morgan,Jax,TOP,16,0,3,3,1,241,4,,7.5,9876,307,18.9%,33,13,7,5,4,1.03,0.4,0.16,0.22,11.7%,10756,5733,5023,0,335,20.4%,0.09,33.3%,,0,0,0,0,-155,4,-45,0,0,0,0,2116,0,24384,0,6,89,23538,92,7,22,0,0
UmTi,Wukong,JUNGLE,14,4,6,3,1.2,170,131,,5.3,10595,330,20.3%,61,10,18,9,8,1.9,0.31,0.28,0.56,21.6%,10902,9061,1393,448,339,20.7%,0.22,77.8%,1,1,0,0,0,559,3,-128,0,0,298,298,2191,0,25765,0,11,117,30660,180,11,30,150,150
Karis,Akali,MID,16,3,2,1,2,290,0,,9,11700,364,22.4%,28,9,6,7,7,0.87,0.28,0.22,0.19,9.9%,13106,609,12497,0,408,24.9%,0.12,44.4%,,0,0,0,0,-424,0,277,0,0,1557,1557,2697,0,15701,0,1,94,22553,53,8,22,100,100
Hena,Lucian,ADC,15,0,4,3,0.8,330,21,,10.3,12422,386,23.8%,44,15,15,7,7,1.37,0.47,0.22,0.47,15.5%,11979,8588,1819,1572,373,22.7%,0.09,33.3%,,0,0,0,0,-371,10,207,0,0,676,676,10,0,9042,0,1,57,13826,103,13,34,0,200
Effort,Sona,SUPPORT,11,2,3,4,2,11,0,,0.3,7530,234,14.4%,117,69,9,24,22,3.64,2.15,0.75,0.28,41.3%,5965,850,5115,0,186,11.3%,0.19,66.7%,,0,0,0,0,718,0,-45,0,0,0,0,7699,4064,6335,4442,12,17,12101,56,26,41,0,0
Zeus,Gragas,TOP,17,1,1,7,8,259,17,,8.1,11577,360,18.3%,37,13,5,10,10,1.15,0.4,0.31,0.16,12.5%,16675,995,15535,145,519,22.9%,0.25,44.4%,,0,0,0,0,155,-4,45,0,0,1313,1313,12196,0,17848,0,41,436,22308,42,13,28,0,0
Oner,Vi,JUNGLE,15,1,2,11,6,175,150,,5.4,10728,334,16.9%,75,15,19,14,13,2.33,0.47,0.44,0.59,25.4%,5491,4670,371,450,171,7.6%,0.37,66.7%,,0,0,0,0,-559,-3,128,0,0,1701,1701,2503,1481,30515,0,14,287,19327,70,15,32,100,0
Faker,Azir,MID,17,2,3,9,3.7,279,8,,8.7,13827,430,21.8%,42,20,5,8,8,1.31,0.62,0.25,0.16,14.2%,21817,485,20538,794,679,30%,0.34,61.1%,,0,0,0,0,424,0,-277,0,0,10088,10088,555,0,10352,0,10,258,15692,87,10,26,100,250
Gumayusi,Zeri,ADC,17,12,2,4,8,375,50,,11.7,18166,565,28.7%,51,17,20,6,6,1.59,0.53,0.19,0.62,17.3%,21984,12460,9293,231,684,30.2%,0.5,88.9%,,1,0,0,1,371,-10,-207,0,0,13520,13520,762,0,14694,0,4,115,13444,24,7,27,250,0
Keria,Nami,SUPPORT,14,2,1,16,18,10,0,,0.3,9099,283,14.4%,90,56,9,17,17,2.8,1.74,0.53,0.28,30.5%,6726,887,5797,42,209,9.3%,0.56,100%,,0,0,0,0,-718,0,45,0,0,2048,2048,7771,5540,3524,1283,22,196,7744,14,19,37,0,0
Burdol,Gnar,TOP,18,1,3,3,1.3,332,16,,8.9,13237,353,21%,38,13,14,10,7,1.01,0.35,0.27,0.37,14.9%,12790,10763,1824,203,341,21%,0.11,40%,1,0,0,0,0,-359,-11,-144,0,0,183,183,5014,0,30485,0,23,574,30448,86,12,41,0,0
Willer,Wukong,JUNGLE,16,1,2,6,3.5,220,165,,5.9,11381,304,18.1%,64,14,30,12,12,1.71,0.37,0.32,0.8,25.1%,11073,9297,968,808,295,18.1%,0.19,70%,,0,0,0,0,-183,7,-385,-1,0,333,333,4335,0,31370,0,11,129,35054,21,13,28,0,0
Clozer,Akali,MID,18,4,2,2,3,357,4,,9.5,15125,404,24%,32,16,7,8,7,0.85,0.43,0.21,0.19,12.5%,14280,491,13789,0,381,23.4%,0.16,60%,,0,0,0,0,-178,9,180,0,0,2847,2847,5307,0,21882,0,2,118,28742,52,11,29,600,250
Envyy,Caitlyn,ADC,16,4,2,4,4,380,12,,10.1,15894,424,25.2%,28,15,16,6,5,0.75,0.4,0.16,0.43,11%,17347,16040,1124,183,463,28.4%,0.21,80%,,0,0,0,0,-94,12,70,0,0,1752,1752,2054,1027,19654,0,13,88,14434,16,11,29,200,400
Kael,Karma,SUPPORT,13,0,4,8,2,28,0,,0.7,7400,197,11.7%,93,72,20,25,23,2.48,1.92,0.67,0.53,36.5%,5532,305,3882,1345,148,9.1%,0.21,80%,,0,0,0,0,-488,-2,-397,-1,0,0,0,1787,433,10256,5696,11,62,13016,106,27,42,0,0
